 2.01297065e-03  1.14088575e-01  2.01297065e-03  3.56645264e-02  2.01297065e-03  7.13267442e-02 
 2.02297065e-03  1.22361741e-01  2.02297065e-03  3.82495158e-02  2.02297065e-03  7.64965587e-02 
 2.03297065e-03  1.30254020e-01  2.03297065e-03  4.07154275e-02  2.03297065e-03  8.14282255e-02 
 2.04297065e-03  1.37729306e-01  2.04297065e-03  4.30509797e-02  2.04297065e-03  8.60991818e-02 
 2.05297065e-03  1.44752692e-01  2.05297065e-03  4.52452653e-02  2.05297065e-03  9.04876140e-02 
 2.06297065e-03  1.51290624e-01  2.06297065e-03  4.72877998e-02  2.06297065e-03  9.45725538e-02 
 2.07297065e-03  1.57311048e-01  2.07297065e-03  4.91685681e-02  2.07297065e-03  9.83339717e-02 
 2.08297065e-03  1.62783559e-01  2.08297065e-03  5.08780706e-02  2.08297065e-03  1.01752869e-01 
 2.09297065e-03  1.67679540e-01  2.09297065e-03  5.24073667e-02  2.09297065e-03  1.04811365e-01 
 2.10297065e-03  1.71972303e-01  2.10297065e-03  5.37481180e-02  2.10297065e-03  1.07492784e-01 
 2.11297065e-03  1.75637210e-01  2.11297065e-03  5.48926283e-02  2.11297065e-03  1.09781733e-01 
 2.12297065e-03  1.78651807e-01  2.12297065e-03  5.58338830e-02  2.12297065e-03  1.11664184e-01 
 2.13297065e-03  1.80995933e-01  2.13297065e-03  5.65655845e-02  2.13297065e-03  1.13127543e-01 
 2.14297065e-03  1.82651832e-01  2.14297065e-03  5.70821874e-02  2.14297065e-03  1.14160718e-01 
 2.15297065e-03  1.83604254e-01  2.15297065e-03  5.73789289e-02  2.15297065e-03  1.14754184e-01 
 2.16297065e-03  1.83840547e-01  2.16297065e-03  5.74518584e-02  2.16297065e-03  1.14900040e-01 
 2.17297065e-03  1.83350738e-01  2.17297065e-03  5.72978627e-02  2.17297065e-03  1.14592061e-01 
 2.18297065e-03  1.82127608e-01  2.18297065e-03  5.69146896e-02  2.18297065e-03  1.13825742e-01 
 2.19297065e-03  1.80166755e-01  2.19297065e-03  5.63009672e-02  2.19297065e-03  1.12598338e-01 
 2.20297065e-03  1.77466649e-01  2.20297065e-03  5.54562205e-02  2.20297065e-03  1.10908901e-01 
 2.21297065e-03  1.74028671e-01  2.21297065e-03  5.43808849e-02  2.21297065e-03  1.08758301e-01 
 2.22297065e-03  1.69857144e-01  2.22297065e-03  5.30763157e-02  2.22297065e-03  1.06149249e-01 
 2.23297065e-03  1.64959358e-01  2.23297065e-03  5.15447945e-02  2.23297065e-03  1.03086306e-01 
 2.24297065e-03  1.59345573e-01  2.24297065e-03  4.97895314e-02  2.24297065e-03  9.95758950e-02 
 2.25297065e-03  1.53029018e-01  2.25297065e-03  4.78146648e-02  2.25297065e-03  9.56262903e-02 
 2.26297065e-03  1.46025879e-01  2.26297065e-03  4.56252559e-02  2.26297065e-03  9.12476147e-02 
 2.27297065e-03  1.38355265e-01  2.27297065e-03  4.32272807e-02  2.27297065e-03  8.64518197e-02 
